motor_id,horas_operacao,temperatura_c,vibracao_hz,rotacao_rpm,corrente_a,falha_registrada
motor_10,53,77.77,11.26,1795.36,15.96,0
motor_10,54,79.29,9.54,1795.72,16.1,0
motor_10,55,79.02,11.29,1805.24,16.04,0
motor_10,56,77.96,12.11,1797.74,15.79,0
motor_10,57,80.21,11.98,1799.48,16.01,0
motor_10,58,80.18,11.46,1803.94,16.07,0
motor_10,59,79.63,11.23,1797.46,15.8,0
motor_10,60,79.61,13.18,1795.31,15.97,0
motor_10,61,77.86,12.64,1803.67,15.58,0
motor_10,62,81.89,13.17,1793.65,16.02,0
motor_10,63,80.47,13.08,1809.49,15.76,0
motor_10,64,79.88,12.79,1799.94,15.98,0
motor_10,65,80.06,11.34,1802.36,16.14,0
motor_10,66,79.49,11.5,1799.26,16.03,0
motor_10,67,81.52,12.71,1793.37,15.99,0
motor_10,68,80.17,11.17,1797.15,16.16,0
motor_10,69,83.55,14.08,1804.8,15.68,0
motor_10,70,81.47,12.04,1796.1,16.45,0
motor_10,71,79.27,12.57,1801.52,16.09,0
motor_10,72,82.59,10.74,1798.03,16.28,0
motor_10,73,82.69,12.72,1800.79,16.03,0
motor_10,74,79.32,12.11,1794.47,16.51,0
motor_10,75,84.52,11.72,1787.68,15.84,0
motor_10,76,80.58,13.51,1792.81,16.2,0
motor_10,77,83.95,12.3,1806.3,16.35,0
motor_10,78,80.47,13.22,1799.55,15.92,0
motor_10,79,81.49,12.4,1797.05,16.18,0
motor_10,80,83.15,14.96,1803.09,16.1,0
motor_10,81,81.98,12.27,1802.84,16.09,0
motor_10,82,83.57,12.62,1797.48,16.29,0
motor_10,83,82.66,11.14,1794.76,16.12,0
motor_10,84,85.22,12.37,1794.82,16.07,0
motor_10,85,83.61,14.45,1801.29,16.59,0
motor_10,86,82.12,12.64,1804.23,16.26,0
motor_10,87,85.35,11.72,1802.66,16.26,0
motor_10,88,83.92,13.76,1788.61,16.2,0
motor_10,89,87.99,13.62,1794.88,16.62,0
motor_10,90,85.17,13.28,1786.81,16.43,0
motor_10,91,83.85,11.99,1791.81,16.28,0
motor_10,92,84.37,13.68,1791.56,16.24,0
motor_10,93,85.37,13.86,1799.99,16.08,0
motor_10,94,83.25,12.59,1796.18,16.4,0
motor_10,95,85.32,14.54,1791.57,16.26,0
motor_10,96,85.31,13.72,1796.4,16.57,0
motor_10,97,84.01,13.02,1787.57,16.45,0
motor_10,98,83.83,14.38,1794.34,16.45,0
motor_10,99,85.87,13.77,1792.69,16.78,0
motor_10,100,85.24,14.41,1793.01,16.17,0
motor_10,101,87.47,13.46,1787.91,16.42,0
motor_10,102,85.4,13.41,1795.65,16.45,0
motor_10,103,86.25,14.94,1796.74,16.48,0
motor_10,104,89.45,14.43,1789.98,16.55,0
motor_10,105,86.56,13.7,1794.65,16.51,0
motor_10,106,86.89,14.25,1783.49,16.48,0
motor_10,107,84.99,14.12,1785.05,16.79,0
motor_10,108,87.35,15.98,1785.86,16.72,0
motor_10,109,86.4,15.29,1787.23,16.5,0
motor_10,110,84.1,13.79,1794.38,16.78,0
motor_10,111,89.01,16.0,1786.32,17.19,0
motor_10,112,88.43,13.99,1788.02,16.85,0
motor_10,113,91.14,16.56,1784.44,16.91,0
motor_10,114,89.05,16.21,1780.95,16.83,0
motor_10,115,88.27,14.26,1785.55,16.59,0
motor_10,116,89.08,15.08,1789.37,17.45,0
motor_10,117,86.37,15.62,1793.91,17.18,0
motor_10,118,88.83,15.92,1787.99,16.86,0
motor_10,119,90.17,15.46,1781.66,16.73,0
motor_10,120,88.37,16.47,1785.35,17.02,0
motor_10,121,87.89,15.47,1781.34,16.75,0
motor_10,122,90.9,16.43,1786.18,17.11,0
motor_10,123,90.96,15.79,1783.99,17.1,0
motor_10,124,88.43,17.97,1786.58,17.18,0
motor_10,125,90.02,16.69,1783.68,17.04,0
motor_10,126,90.5,15.38,1778.34,16.76,0
motor_10,127,90.52,16.6,1776.04,17.24,0
motor_10,128,88.47,16.91,1790.47,17.12,0
motor_10,129,89.56,17.32,1784.06,16.9,0
motor_10,130,88.06,16.61,1778.49,17.23,0
motor_10,131,89.78,16.83,1782.98,17.01,0
motor_10,132,92.71,17.09,1794.65,17.26,0
motor_10,133,88.96,17.29,1781.11,17.09,0
motor_10,134,94.16,16.99,1776.12,16.87,0
motor_10,135,93.81,18.87,1774.78,17.4,0
motor_10,136,93.22,18.31,1781.82,17.54,0
motor_10,137,89.94,18.12,1781.14,17.21,0
motor_10,138,92.17,18.54,1785.25,16.94,0
motor_10,139,93.05,16.75,1777.19,17.36,0
motor_10,140,92.71,17.16,1789.22,17.24,0
motor_10,141,93.26,17.89,1778.16,17.21,0
motor_10,142,91.46,18.93,1773.16,17.18,0
motor_10,143,90.93,18.71,1777.82,17.26,0
motor_10,144,93.37,18.06,1779.45,17.49,0
motor_10,145,97.89,17.61,1773.04,17.21,0
motor_10,146,93.68,19.64,1773.03,17.06,0
motor_10,147,94.67,19.65,1777.3,17.1,0
motor_10,148,94.56,20.3,1787.24,17.57,0
motor_10,149,91.41,19.22,1771.35,17.65,0
motor_10,150,95.87,18.31,1771.91,17.24,0
motor_10,151,93.03,17.29,1772.29,17.12,0
motor_10,152,92.8,19.28,1770.95,17.57,0
motor_10,153,90.79,21.16,1766.37,17.32,0
motor_10,154,94.37,20.43,1771.54,17.23,0
motor_10,155,92.06,20.7,1771.58,17.53,0
motor_10,156,91.31,19.02,1776.65,17.32,0
motor_10,157,94.54,20.76,1763.8,17.33,0
motor_10,158,93.66,19.26,1761.84,17.08,0
motor_10,159,96.19,20.5,1764.34,17.34,0
motor_10,160,95.18,21.15,1765.0,17.5,0
motor_10,161,93.65,21.76,1767.69,17.67,0
motor_10,162,96.29,19.85,1768.31,17.64,0
motor_10,163,94.25,20.81,1767.32,17.67,0
motor_10,164,95.71,22.0,1766.25,17.7,0
motor_10,165,93.07,21.61,1768.41,17.75,0
motor_10,166,98.57,20.75,1765.35,17.65,0
motor_10,167,95.18,21.56,1771.11,18.19,0
motor_10,168,97.59,22.7,1763.45,17.61,0
motor_10,169,97.25,22.22,1770.01,17.22,0
motor_10,170,94.5,22.65,1755.35,17.57,0
motor_10,171,98.8,22.14,1763.99,17.79,0
motor_10,172,95.95,21.98,1762.95,17.91,0
motor_10,173,95.17,22.24,1761.1,17.78,0
motor_10,174,96.48,22.19,1765.09,17.3,0
motor_10,175,99.06,21.25,1753.4,17.94,0
motor_10,176,99.48,22.3,1762.21,17.46,0
motor_10,177,99.13,22.46,1761.07,18.17,0
motor_10,178,99.31,22.38,1761.54,17.84,0
motor_10,179,98.16,22.59,1759.32,17.95,0
motor_10,180,100.6,23.25,1760.02,17.74,0
motor_10,181,98.72,23.76,1757.59,18.15,0
motor_10,182,100.48,22.65,1760.52,17.96,0
motor_10,183,97.7,26.15,1767.73,18.0,0
motor_10,184,101.49,22.61,1752.11,17.9,0
motor_10,185,102.24,25.08,1759.45,17.84,0
motor_10,186,97.79,23.55,1746.68,17.96,0
motor_10,187,101.62,24.87,1751.36,18.29,0
motor_10,188,97.43,25.86,1753.47,18.43,0
motor_10,189,99.23,25.12,1750.49,17.95,1
motor_11,1,69.64,9.8,1799.58,15.12,0
motor_11,2,69.49,10.2,1802.59,15.03,0
motor_11,3,72.13,10.06,1803.24,14.84,0
motor_11,4,70.64,9.86,1793.78,15.04,0
motor_11,5,72.0,9.7,1793.02,15.31,0
motor_11,6,69.78,8.51,1804.54,15.09,0
motor_11,7,72.43,10.69,1795.78,14.99,0
motor_11,8,70.57,10.27,1812.13,15.26,0
motor_11,9,70.34,10.79,1799.99,15.36,0
motor_11,10,72.39,10.64,1801.05,15.13,0
motor_11,11,70.09,10.68,1797.44,14.91,0
motor_11,12,70.47,9.98,1796.83,15.27,0
motor_11,13,73.89,8.85,1801.49,15.13,0
motor_11,14,71.08,9.73,1803.87,15.31,0
motor_11,15,73.06,9.63,1798.51,15.47,0
motor_11,16,73.31,10.46,1800.69,14.98,0
motor_11,17,72.12,9.88,1797.41,14.98,0
motor_11,18,72.62,9.56,1803.48,15.48,0
motor_11,19,72.14,11.09,1793.75,15.35,0
motor_11,20,73.54,9.82,1799.8,15.47,0
motor_11,21,75.05,11.35,1806.77,15.14,0
motor_11,22,70.69,10.15,1803.69,15.59,0
motor_11,23,70.19,9.89,1796.53,15.49,0
motor_11,24,69.86,11.71,1802.02,15.43,0
motor_11,25,73.0,8.78,1789.41,14.98,0
motor_11,26,72.09,9.32,1796.69,15.48,0
motor_11,27,72.48,10.65,1803.65,15.31,0
motor_11,28,70.46,11.17,1794.33,15.04,0
motor_11,29,72.36,11.85,1807.4,15.13,0
motor_11,30,73.14,12.24,1793.3,15.13,0
motor_11,31,73.41,10.6,1803.19,15.42,0
motor_11,32,74.6,10.11,1804.59,15.54,0
motor_11,33,74.05,11.54,1811.92,15.2,0
motor_11,34,73.04,11.23,1804.42,15.33,0
motor_11,35,74.19,10.56,1803.41,15.62,0
motor_11,36,75.9,10.88,1801.88,15.04,0
motor_11,37,74.49,10.08,1807.21,15.24,0
motor_11,38,76.06,8.9,1800.45,15.4,0
motor_11,39,74.49,8.44,1808.09,15.91,0
motor_11,40,73.03,9.91,1795.02,15.62,0
motor_11,41,74.96,10.49,1796.27,15.5,0
motor_11,42,76.02,9.62,1801.29,15.46,0
motor_11,43,76.87,9.7,1802.04,15.68,0
motor_11,44,75.44,10.28,1796.71,15.37,0
motor_11,45,78.97,9.13,1805.96,15.36,0
motor_11,46,73.88,11.04,1801.52,15.59,0
motor_11,47,72.73,10.85,1798.29,15.7,0
motor_11,48,74.21,10.14,1796.92,15.25,0
motor_11,49,75.75,9.46,1797.47,15.6,0
motor_11,50,75.47,10.07,1803.24,15.5,0
motor_11,51,75.44,10.51,1801.15,15.84,0
motor_11,52,75.03,10.15,1798.54,15.82,0
motor_11,53,75.04,10.76,1808.92,15.69,0
motor_11,54,76.24,10.16,1798.79,15.56,0
motor_11,55,77.62,10.33,1806.18,15.83,0
motor_11,56,77.03,9.95,1797.12,15.37,0
motor_11,57,73.44,9.84,1799.77,15.68,0
motor_11,58,76.12,10.56,1794.86,16.0,0
motor_11,59,76.57,11.42,1808.75,15.51,0
motor_11,60,74.39,9.79,1807.96,15.51,0
motor_11,61,76.93,11.06,1800.15,15.97,0
motor_11,62,76.57,11.95,1806.99,16.07,0
motor_11,63,79.15,9.42,1796.82,15.46,0
motor_11,64,77.27,10.34,1799.06,15.72,0
motor_11,65,75.65,11.09,1794.11,15.54,0
motor_11,66,77.92,10.96,1804.7,15.77,0
motor_11,67,77.47,10.46,1790.21,15.85,0
motor_11,68,77.64,10.1,1798.13,16.03,0
motor_11,69,78.7,10.11,1799.65,15.9,0
motor_11,70,77.79,11.01,1808.58,15.68,0
motor_11,71,80.95,11.37,1795.82,15.66,0
motor_11,72,76.86,11.65,1795.1,15.79,0
motor_11,73,77.11,11.89,1793.71,15.67,0
motor_11,74,78.25,10.49,1807.82,15.99,0
motor_11,75,80.03,11.08,1799.41,15.69,0
motor_11,76,80.43,10.36,1796.97,15.81,0
motor_11,77,78.15,11.67,1798.86,15.79,0
motor_11,78,79.43,11.9,1797.04,15.42,0
motor_11,79,80.28,11.04,1795.88,15.57,0
motor_11,80,78.88,10.93,1791.77,15.83,0
motor_11,81,77.99,12.31,1803.98,15.92,0
motor_11,82,77.85,12.8,1797.01,16.26,0
motor_11,83,80.43,10.98,1796.34,16.06,0
motor_11,84,78.19,11.57,1800.63,15.81,0
motor_11,85,79.98,12.36,1798.5,15.74,0
motor_11,86,79.85,9.75,1802.02,15.82,0
motor_11,87,80.23,11.97,1798.02,15.85,0
motor_11,88,80.12,10.26,1799.05,16.07,0
motor_11,89,79.1,10.76,1794.25,15.47,0
motor_11,90,79.97,10.72,1794.2,15.91,0
motor_11,91,82.03,12.45,1802.32,16.33,0
motor_11,92,79.77,12.52,1806.35,16.1,0
motor_11,93,79.88,11.48,1795.89,15.94,0
motor_11,94,81.18,11.2,1809.08,15.64,0
motor_11,95,79.43,11.75,1794.38,16.2,0
motor_11,96,82.71,12.6,1790.85,16.07,0
motor_11,97,80.42,11.17,1805.15,15.97,0
motor_11,98,82.33,12.47,1801.26,16.18,0
motor_11,99,80.54,13.93,1789.85,16.3,0
motor_11,100,79.8,12.32,1801.76,16.04,0
motor_11,101,81.41,11.83,1793.85,16.47,0
motor_11,102,81.8,9.87,1794.74,16.26,0
motor_11,103,80.61,11.5,1795.85,15.96,0
motor_11,104,80.51,11.77,1790.96,16.06,0
motor_11,105,81.56,12.76,1788.93,15.93,0
motor_11,106,80.58,13.35,1800.21,16.31,0
motor_11,107,82.38,12.96,1785.97,16.13,0
motor_11,108,83.81,12.44,1804.23,16.76,0
motor_11,109,81.62,13.77,1802.99,16.08,0
motor_11,110,83.55,13.3,1799.65,16.44,0
motor_11,111,86.81,12.17,1800.26,16.44,0
motor_11,112,80.77,11.59,1797.48,16.39,0
motor_11,113,81.46,12.38,1791.71,16.17,0
motor_11,114,86.95,11.83,1794.97,16.31,0
motor_11,115,83.27,14.35,1793.42,16.18,0
motor_11,116,86.47,13.81,1795.38,16.26,0
motor_11,117,82.62,13.44,1789.2,16.24,0
motor_11,118,83.35,11.66,1792.81,16.59,0
motor_11,119,85.93,13.36,1797.56,16.27,0
motor_11,120,81.9,12.51,1787.41,16.4,0
motor_11,121,82.85,13.27,1799.14,16.47,0
motor_11,122,86.43,13.24,1797.37,16.29,0
motor_11,123,84.87,14.23,1797.25,16.49,0
motor_11,124,83.65,12.78,1798.64,16.29,0
motor_11,125,83.04,13.16,1796.25,17.04,0
motor_11,126,83.54,13.17,1799.55,16.64,0
motor_11,127,82.76,13.43,1790.75,16.43,0
motor_11,128,83.23,13.93,1791.31,16.53,0
motor_11,129,84.19,13.62,1796.25,16.38,0
motor_11,130,84.19,14.09,1802.44,16.53,0
motor_11,131,82.99,13.25,1797.55,16.17,0
motor_11,132,85.93,13.54,1785.15,16.47,0
motor_11,133,85.29,14.6,1794.23,16.5,0
motor_11,134,86.27,14.7,1798.86,16.42,0
motor_11,135,85.8,13.6,1790.41,16.85,0
motor_11,136,87.81,14.4,1784.48,16.31,0
motor_11,137,84.99,13.38,1790.83,16.65,0
motor_11,138,83.95,13.44,1794.37,16.41,0
motor_11,139,86.49,13.98,1784.55,16.28,0
motor_11,140,85.58,13.28,1784.0,16.66,0
motor_11,141,84.51,13.75,1788.0,16.47,0
motor_11,142,86.32,14.98,1785.54,16.7,0
motor_11,143,86.62,13.06,1801.29,16.56,0
motor_11,144,84.11,14.89,1792.61,16.6,0
motor_11,145,85.99,13.38,1784.04,16.43,0
motor_11,146,87.46,16.41,1787.88,16.58,0
motor_11,147,88.75,14.18,1800.13,16.66,0
motor_11,148,86.11,15.86,1799.23,16.57,0
motor_11,149,85.54,15.68,1788.05,16.63,0
motor_11,150,86.3,14.96,1785.57,16.67,0
motor_11,151,85.95,13.47,1782.74,16.77,0
motor_11,152,88.21,15.33,1791.1,16.69,0
motor_11,153,87.84,15.51,1792.47,16.55,0
motor_11,154,86.85,15.26,1785.53,16.87,0
motor_11,155,84.87,16.45,1780.2,16.8,0
motor_11,156,87.04,15.5,1785.9,16.53,0
motor_11,157,83.93,13.28,1793.65,17.0,0
motor_11,158,92.62,15.54,1787.16,16.61,0
motor_11,159,87.54,14.65,1784.84,17.1,0
motor_11,160,89.15,15.38,1790.53,16.91,0
motor_11,161,86.91,15.43,1792.81,16.85,0
motor_11,162,91.52,14.17,1789.59,16.81,0
motor_11,163,88.15,15.37,1796.72,17.13,0
motor_11,164,88.39,15.9,1786.81,16.95,0
motor_11,165,88.15,18.26,1790.74,16.66,0
motor_11,166,91.59,15.42,1784.18,16.95,0
motor_11,167,91.58,15.7,1787.35,17.01,0
motor_11,168,89.72,14.75,1788.63,16.69,0
motor_11,169,89.02,14.98,1796.66,17.11,0
motor_11,170,91.21,18.16,1785.0,16.78,0
motor_11,171,90.78,15.09,1783.48,17.11,0
motor_11,172,88.07,17.39,1790.39,17.27,0
motor_11,173,91.23,17.38,1783.38,16.96,0
motor_11,174,90.37,17.02,1793.17,17.36,0
motor_11,175,91.92,16.34,1770.64,17.17,0
motor_11,176,90.24,16.86,1788.26,16.71,0
motor_11,177,92.01,17.49,1785.89,17.3,0
motor_11,178,91.25,17.81,1785.11,16.97,0
motor_11,179,90.07,17.25,1789.21,17.48,0
motor_11,180,89.59,16.57,1788.74,16.79,0
motor_11,181,89.24,16.44,1784.63,16.91,0
motor_11,182,89.82,18.04,1787.39,16.89,0
motor_11,183,89.97,16.54,1777.7,17.12,0
motor_11,184,92.59,17.22,1784.83,17.13,0
motor_11,185,89.29,16.24,1781.7,16.84,0
motor_11,186,90.48,18.66,1782.81,16.83,0
motor_11,187,88.37,18.57,1776.02,16.93,0
motor_11,188,92.45,18.34,1789.24,16.68,0
motor_11,189,91.94,17.62,1780.62,16.95,0
motor_11,190,91.71,19.11,1786.87,16.86,0
motor_11,191,93.36,17.61,1778.46,16.68,0
motor_11,192,91.88,18.19,1790.26,17.28,0
motor_11,193,92.51,18.23,1788.08,17.35,0
motor_11,194,94.23,17.87,1785.86,17.17,0
motor_11,195,93.02,18.89,1781.32,17.49,0
motor_11,196,92.37,18.16,1783.6,17.06,0
motor_11,197,92.49,18.71,1779.79,17.01,0
motor_11,198,94.43,17.42,1779.86,17.36,0
motor_11,199,94.82,17.98,1778.47,17.31,0
motor_11,200,93.22,18.66,1777.77,17.16,0
motor_11,201,94.81,16.71,1774.68,17.31,0
motor_11,202,93.44,19.41,1777.35,17.39,0
motor_11,203,93.1,21.39,1784.19,17.36,0
motor_11,204,95.13,18.01,1774.89,17.2,0
motor_11,205,93.33,18.94,1772.97,17.26,0
motor_11,206,93.14,18.08,1774.82,17.25,0
motor_11,207,93.62,19.99,1765.9,17.6,0
motor_11,208,92.14,20.77,1768.48,17.09,0
motor_11,209,92.85,18.64,1783.82,17.17,0
motor_11,210,92.39,19.44,1780.99,17.58,0
motor_11,211,94.66,20.03,1778.39,17.51,0
motor_11,212,95.39,20.48,1778.74,17.39,0
motor_11,213,95.42,18.79,1770.92,17.47,0
motor_11,214,96.0,19.6,1769.37,17.59,0
motor_11,215,93.61,20.59,1775.05,17.59,0
motor_11,216,93.35,20.97,1766.31,17.22,0
motor_11,217,95.96,20.44,1773.32,17.17,0
motor_11,218,95.87,19.58,1770.91,17.47,0
motor_11,219,92.23,20.18,1767.65,17.57,0
motor_11,220,94.52,20.37,1765.37,17.32,0
motor_11,221,95.11,20.23,1766.95,17.38,0
motor_11,222,96.62,21.52,1768.08,17.44,0
motor_11,223,95.39,21.2,1773.59,17.67,0
motor_11,224,95.39,20.41,1761.93,17.33,0
motor_11,225,96.36,20.41,1771.33,17.35,0
motor_11,226,97.8,21.19,1761.51,17.63,0
motor_11,227,97.03,20.45,1764.13,17.5,0
motor_11,228,96.69,20.78,1765.82,17.23,0
motor_11,229,97.55,21.22,1762.79,17.22,0
motor_11,230,95.65,22.21,1765.88,17.66,0
motor_11,231,96.27,21.71,1756.41,17.62,0
motor_11,232,94.99,22.72,1776.54,17.57,0
motor_11,233,96.62,21.57,1757.04,17.53,0
motor_11,234,99.41,21.88,1768.27,17.64,0
motor_11,235,98.27,21.91,1758.6,17.86,0
motor_11,236,97.14,21.72,1762.56,17.15,0
motor_11,237,95.8,22.07,1763.42,17.76,0
motor_11,238,95.33,23.21,1755.92,17.91,0
motor_11,239,98.25,22.38,1769.13,17.52,0
motor_11,240,95.67,23.95,1765.57,17.58,0
motor_11,241,96.75,23.05,1765.1,18.03,0
motor_11,242,96.42,22.2,1758.08,17.97,0
motor_11,243,98.43,22.94,1755.45,17.67,0
motor_11,244,97.71,22.7,1756.61,17.79,0
motor_11,245,95.86,21.83,1762.42,18.05,0
motor_11,246,97.39,22.3,1753.62,17.89,0
motor_11,247,100.74,24.66,1759.24,17.88,0
motor_11,248,99.13,24.43,1771.31,17.68,0
motor_11,249,100.85,23.16,1757.33,17.76,0
motor_11,250,97.05,22.11,1763.2,17.83,0
motor_11,251,96.86,23.32,1763.35,17.75,0
motor_11,252,96.54,24.3,1751.95,17.91,0
motor_11,253,97.58,23.31,1757.34,17.86,0
motor_11,254,102.12,24.24,1759.06,17.87,0
motor_11,255,99.17,25.18,1756.6,17.89,0
motor_11,256,97.71,23.71,1759.91,18.09,0
motor_11,257,99.52,24.02,1758.28,17.81,0
motor_11,258,100.06,23.62,1760.4,17.85,0
motor_11,259,99.97,26.17,1755.83,17.84,0
motor_11,260,100.22,25.01,1756.73,18.16,0
motor_11,261,98.67,24.51,1759.69,17.83,0
motor_11,262,99.25,25.39,1749.4,18.23,1
motor_12,1,71.81,11.11,1793.25,15.1,0
motor_12,2,68.31,9.62,1803.46,15.13,0
motor_12,3,68.86,9.88,1804.7,15.29,0
motor_12,4,70.61,11.34,1792.66,14.78,0
motor_12,5,70.82,8.55,1803.14,14.96,0
motor_12,6,72.33,11.21,1797.13,15.12,0
motor_12,7,69.57,9.31,1807.89,15.22,0
motor_12,8,71.34,9.91,1806.97,14.81,0
motor_12,9,71.98,9.82,1797.32,14.92,0
motor_12,10,70.16,8.7,1800.41,15.2,0
motor_12,11,74.19,8.72,1799.72,15.12,0
motor_12,12,72.05,9.82,1793.51,15.08,0
motor_12,13,71.41,9.85,1806.65,15.68,0
motor_12,14,71.31,10.37,1802.4,15.21,0
motor_12,15,74.1,10.76,1802.96,15.42,0
motor_12,16,74.3,10.04,1809.5,15.37,0
motor_12,17,70.41,9.31,1804.98,15.42,0
motor_12,18,73.64,10.52,1801.36,15.43,0
motor_12,19,72.96,9.36,1796.19,15.29,0
motor_12,20,73.87,9.62,1800.17,15.09,0
motor_12,21,75.32,8.73,1802.36,14.99,0
motor_12,22,73.93,9.81,1800.08,15.56,0
motor_12,23,74.26,9.74,1803.63,15.0,0
motor_12,24,72.55,11.26,1796.86,15.66,0
motor_12,25,74.31,10.67,1800.67,15.38,0
motor_12,26,73.63,9.97,1796.19,15.51,0
motor_12,27,73.33,10.21,1803.32,15.34,0
motor_12,28,75.3,10.4,1794.75,15.42,0
motor_12,29,74.94,10.28,1808.19,15.51,0
motor_12,30,75.14,10.94,1798.42,15.4,0
motor_12,31,74.04,10.41,1801.47,15.66,0
motor_12,32,73.82,12.37,1802.83,15.57,0
motor_12,33,73.59,11.42,1799.61,15.65,0
motor_12,34,72.46,9.49,1792.51,15.57,0
motor_12,35,74.39,11.76,1801.57,15.62,0
motor_12,36,74.49,9.62,1800.0,15.78,0
motor_12,37,73.71,9.23,1806.42,15.56,0
motor_12,38,76.28,9.32,1801.13,15.6,0
motor_12,39,74.17,9.98,1796.49,15.48,0
motor_12,40,73.57,11.07,1799.91,15.58,0
motor_12,41,75.78,10.69,1799.34,15.77,0
motor_12,42,76.85,10.88,1787.64,15.52,0
motor_12,43,73.88,10.01,1798.43,15.41,0
motor_12,44,75.37,9.98,1791.87,15.55,0
motor_12,45,76.02,10.01,1797.19,15.32,0
motor_12,46,77.67,10.34,1789.92,15.77,0
motor_12,47,79.23,10.41,1789.96,15.94,0
motor_12,48,77.32,10.11,1795.6,15.89,0
motor_12,49,76.16,10.37,1794.75,15.61,0
motor_12,50,75.29,9.98,1802.6,15.72,0
motor_12,51,77.43,8.76,1811.79,15.76,0
motor_12,52,76.84,10.49,1792.89,15.61,0
motor_12,53,78.05,12.0,1797.06,15.94,0
motor_12,54,76.95,10.33,1799.8,15.8,0
motor_12,55,75.39,9.79,1805.03,16.09,0
motor_12,56,77.55,10.87,1794.12,15.86,0
motor_12,57,79.13,9.47,1794.57,15.66,0
motor_12,58,77.74,11.7,1799.85,15.59,0
motor_12,59,82.75,12.7,1790.21,15.74,0
motor_12,60,75.64,12.64,1804.52,15.77,0
motor_12,61,78.62,11.7,1802.24,16.08,0
motor_12,62,79.13,11.12,1805.53,16.08,0
motor_12,63,78.65,11.17,1793.61,16.07,0
motor_12,64,82.18,11.17,1801.81,15.6,0
motor_12,65,78.13,11.71,1789.97,15.54,0
motor_12,66,78.13,10.78,1794.67,16.05,0
motor_12,67,81.12,10.81,1806.27,15.83,0
motor_12,68,77.52,11.0,1808.85,15.97,0
motor_12,69,77.5,11.82,1800.56,16.16,0
motor_12,70,77.45,11.94,1805.0,15.52,0
motor_12,71,79.79,12.7,1798.09,15.98,0
motor_12,72,80.39,12.24,1800.2,16.26,0
motor_12,73,80.32,12.04,1796.7,15.83,0
motor_12,74,80.66,12.58,1807.05,15.45,0
motor_12,75,80.84,12.23,1797.98,15.78,0
motor_12,76,78.35,10.89,1804.46,15.98,0
motor_12,77,80.55,11.46,1798.91,16.26,0
motor_12,78,80.65,11.69,1799.89,15.91,0
motor_12,79,81.72,12.06,1802.93,15.71,0
motor_12,80,82.12,12.64,1792.63,16.35,0
motor_12,81,80.85,12.36,1801.84,16.26,0
motor_12,82,81.43,11.1,1798.36,16.14,0
motor_12,83,82.7,13.13,1806.73,15.89,0
motor_12,84,81.95,12.01,1799.9,16.56,0
motor_12,85,80.72,12.27,1791.25,15.89,0
motor_12,86,83.82,13.4,1799.15,16.1,0
motor_12,87,80.68,11.42,1801.52,15.98,0
motor_12,88,79.81,13.55,1797.68,16.32,0
motor_12,89,84.37,11.67,1802.13,16.03,0
motor_12,90,82.93,13.14,1791.53,16.22,0
motor_12,91,78.54,11.52,1792.11,15.81,0
motor_12,92,83.54,14.41,1797.33,16.45,0
motor_12,93,82.1,13.03,1794.19,16.44,0
motor_12,94,83.9,13.41,1797.1,16.61,0
motor_12,95,82.57,13.14,1797.27,16.58,0
motor_12,96,83.28,11.98,1789.47,16.32,0
motor_12,97,84.27,13.52,1794.94,16.02,0
motor_12,98,83.34,13.02,1786.75,16.45,0
motor_12,99,80.31,12.58,1792.16,16.11,0
motor_12,100,82.99,13.66,1790.55,16.27,0
motor_12,101,84.08,12.94,1788.69,16.14,0
motor_12,102,82.92,13.42,1796.53,16.46,0
motor_12,103,84.37,13.58,1792.04,16.57,0
motor_12,104,85.02,13.23,1793.16,16.12,0
motor_12,105,82.92,12.46,1784.52,16.54,0
motor_12,106,85.63,13.38,1794.28,16.57,0
motor_12,107,84.33,14.63,1798.5,16.63,0
motor_12,108,86.32,14.01,1793.68,16.48,0
motor_12,109,86.44,14.0,1789.35,16.63,0
motor_12,110,83.87,13.17,1796.63,16.68,0
motor_12,111,85.52,15.51,1792.13,16.68,0
motor_12,112,86.16,13.79,1791.24,16.56,0
motor_12,113,85.61,14.55,1782.49,16.67,0
motor_12,114,85.95,13.07,1793.72,16.61,0
motor_12,115,86.21,14.98,1784.57,16.54,0
motor_12,116,87.75,13.89,1792.16,16.47,0
motor_12,117,87.37,13.3,1791.31,16.74,0
motor_12,118,87.35,15.12,1790.54,16.37,0
motor_12,119,86.94,13.33,1782.16,16.38,0
motor_12,120,85.82,14.64,1786.22,16.38,0
motor_12,121,84.48,14.42,1791.79,16.67,0
motor_12,122,89.05,14.96,1788.91,17.06,0
motor_12,123,87.6,15.37,1787.82,17.19,0
motor_12,124,85.78,15.23,1790.14,16.76,0
motor_12,125,85.41,16.24,1794.53,17.15,0
motor_12,126,87.85,15.56,1786.84,17.0,0
motor_12,127,87.87,16.05,1787.82,17.06,0
motor_12,128,85.54,15.25,1789.38,17.14,0
motor_12,129,88.16,15.92,1798.38,16.88,0
motor_12,130,87.29,14.5,1789.35,16.99,0
motor_12,131,85.69,16.44,1791.97,16.74,0
motor_12,132,86.72,16.3,1793.15,16.72,0
motor_12,133,88.98,15.66,1786.0,16.72,0
motor_12,134,90.57,17.2,1789.49,16.83,0
motor_12,135,89.72,16.5,1791.36,16.61,0
motor_12,136,88.64,15.71,1782.96,16.73,0
motor_12,137,89.44,16.07,1779.82,16.91,0
